Local time: +3:00 UTC
ProcessId: 5820
(13500) 11:48:12.724  d: System runned under native Windows
(6584) 12:05:14.215  m: UDP socket perfomance debug. addr=34990, recv=144, recv_tm=100.92, deliver_tm=0.00, send=51, send_tm=0.01
(13500) 12:05:14.703  m: choose_party_again:
post_data={"agreed":0,"allies_keys":[1178579,5599879,5261694,5100762,1549680],"lock_end_time":1}

(13500) 12:05:14.703  d: Stopping thread. tid=13824, from_tid=13500, ptr=66c1c670
(13500) 12:05:14.703  d: Thread stopped. tid=13824, ptr=66c1c670
(13500) 12:05:14.832  m: Virtual Memory Usage: 1655 mb
(13500) 12:05:20.370  m: Game server forcibly disconnects, code 4
(13500) 12:05:30.471  d: SharedD3DBufferST resized to 1177444 bytes

(13500) 12:05:30.489  d: SharedD3DBufferST resized to 1196740 bytes

(13500) 12:05:30.509  d: SharedD3DBufferST resized to 1222948 bytes

(13500) 12:05:30.527  d: SharedD3DBufferST resized to 1239220 bytes

(13500) 12:05:30.547  d: SharedD3DBufferST resized to 1260532 bytes

(13500) 12:05:30.568  d: SharedD3DBufferST resized to 1265572 bytes

(13500) 12:05:30.588  d: SharedD3DBufferST resized to 1288612 bytes

(13500) 12:05:30.625  d: SharedD3DBufferST resized to 1298116 bytes

(13500) 12:05:30.644  d: SharedD3DBufferST resized to 1314532 bytes

(13500) 12:05:30.687  d: SharedD3DBufferST resized to 1340020 bytes

(13500) 12:05:30.706  d: SharedD3DBufferST resized to 1354996 bytes

(13500) 12:05:30.725  d: SharedD3DBufferST resized to 1369252 bytes

(13500) 12:05:30.743  d: SharedD3DBufferST resized to 1370692 bytes

(13500) 12:05:30.762  d: SharedD3DBufferST resized to 1381204 bytes

(13500) 12:05:31.102  m: Chat client iface CLOSED
(13500) 12:05:31.102  d: [ResourceCollection] destroyed
(13500) 12:05:31.124  d: Stopping thread. tid=17172, from_tid=13500, ptr=0a737bd0
(13500) 12:05:31.129  d: Thread stopped. tid=17172, ptr=0a737bd0
(13500) 12:05:31.129  m: Closing connection. descr=(92.242.35.3:35006 48229:10), reason=local
(13500) 12:05:31.129  d: Stopping thread. tid=6792, from_tid=13500, ptr=0a764148
(13500) 12:05:31.131  d: Thread stopped. tid=6792, ptr=0a764148
(13500) 12:05:31.131  d: StreamAllocator: allocated 0, createdNew 0, maxPoolSize 0
(13500) 12:05:31.131  m: Closing connection. descr=(92.242.35.4:35011 47362:100), reason=local
(13500) 12:05:31.131  m: Closing connection. descr=(92.242.35.3:35010 46514:100), reason=local
(13500) 12:05:31.131  m: Closing connection. descr=(92.242.35.2:35011 46391:100), reason=local
(13500) 12:05:31.131  m: Stopping RDP thread. thread_id=14192
(13500) 12:05:31.131  d: Stopping thread. tid=14192, from_tid=13500, ptr=0a763ac8
(13500) 12:05:31.133  d: Thread stopped. tid=14192, ptr=0a763ac8
(13500) 12:05:31.133  d: Stopping thread (async). tid=6584, from_tid=13500, ptr=0a763858
(13500) 12:05:31.134  d: Stopping thread. tid=6584, from_tid=13500, ptr=0a763858
(13500) 12:05:31.134  d: Thread stopped. tid=6584, ptr=0a763858
(17936) 12:05:31.273  d: P: finish
(13500) 12:05:31.286  d: ~DumyFemaleMaleAssistEffectFlashConnection()
(13500) 12:05:31.291  d: ~DumyFemaleMaleAssistEffectFlashConnection()
(13500) 12:05:31.663  d: Stopping thread. tid=17484, from_tid=13500, ptr=0aee3910
(17484) 12:05:31.723  m: New statistics data chunk. size=648, msg_num=9, lifetime=335.5
(17484) 12:05:31.723  m: Statistics data chunk written. size=648, fname=C:\Users\Terem\Documents\My Games\Prime World\statdata\5bd0600b00000000ff3936ac.sta
(13500) 12:05:31.723  d: Thread stopped. tid=17484, ptr=0aee3910
(13500) 12:05:31.723  m: Shutting CURLlib down...
(13500) 12:05:34.907  d: Start HwInput::~HwInput
(13500) 12:05:34.907  d: ComPtr: Free 14eb57c DEC
(13500) 12:05:34.907  d: ComPtr: Free 14eae2c DEC
(13500) 12:05:34.907  d: ComPtr: Free 153289c DEC
(13500) 12:05:34.907  d: Start HwInput::~HwInput OK
(13500) 12:05:35.250  d: NotifyDeviceLost
(13500) 12:05:35.250  d: NotifyDeviceDelete
(13500) 12:05:35.250  d: releasing renderer...
now we are NOT able to render  :)

